batch,handle,platform,name,niche,followers_approx,followers_observed,followers_source,profile_url,discovery_source,identity_check,identity_method,content_fit,content_fit_evidence,reach_floor,engagement_observed,activity_check,purchase_intent,exclusions_check,decision,notes,check_date,selector
9,@justatinabit,tiktok,Tina (Justatinabit),family/kid-friendly travel,50800,50800,TikTok profile page,https://www.tiktok.com/@justatinabit,web research batch9-topup,pass,"Own TikTok bio: ""Sharing just a Tina bit of my life in Seattle!"" - named individual Tina; travel companions named (Jeff's cousins) are not account owners",pass,"TikTok video 2026-04-19 ""SAVE THIS POST FOR YOUR VICTORIA BC TRIP!"" - structured 3-day kid-friendly Victoria BC itinerary with named transport, restaurants, hotel check-in, and attractions",pass,"9,431 plays, 140 likes, 2 comments, 93 shares, 175 saves on qualifying video (observed 2026-09-17) - dated recent-post evidence",pass - qualifying video 2026-04-19; 675 videos on profile,pass - saveable trip itinerary content,"pass - no consumer trip-planning/coaching, hosted consumer group trips, or travel-agency booking services observed (web search 2026-09-17); famfluence.com is her creator-agency representation",include,Victoria BC 3-day itinerary extracted to itineraries_batch9.json; unnamed hotel and Richmond dinner stop recorded as stated in source,2026-09-17,batch9-topup
9,@fatinrsyfqh,tiktok,Fatin (smol),city-travel,53.6K,53600,TikTok profile opened 2026-09-17 (followers: 53600 field),https://www.tiktok.com/@fatinrsyfqh,web search + TikTok profile 2026-09-17,pass,"TikTok profile nickname 'smol', bio 'smol girl, big world', contact fatinrsyfqh@gushcloud.com; named individual Fatin",pass,"6D5N Sydney itinerary, TikTok video ID 7602975009719471376, create_time 1770205579 = 2026-02-04. Day 1: Circular Quay, Harbour Bridge, Opera House, The Rocks, Artsicle ice cream. Day 2: Royal Botanic Gardens, Observatory Hill. Day 3: WILD LIFE Sydney Zoo, Sydney Fish Market, Darling Square, Darling Harbour fireworks. Day 4: Bondi Market. Day 5: Art Gallery of NSW, Manly Ferry, Manly Beach, University of Sydney, QVB, Haymarket halal hotpot. Day 6: Bondi Beach, Bondi Icebergs.",pass,"TikTok video page 2026-09-17: 222,300 plays, 12,200 likes, 52 comments, 2,597 shares, 6,688 saves",pass,"Individual creator; no group trips, no planning/coaching service, no agency booking observed",pass,include,Itinerary extracted from TikTok video caption,2026-09-17,batch9-topup
9,@tom,tiktok,tom,city-travel,9.6M,9600000,TikTok profile opened 2026-09-17 (followers: 9600000 field); verified account,https://www.tiktok.com/@tom,web search + TikTok profile 2026-09-17,pass,"Verified TikTok account @tom (nickname tom), contact tom@reillytalent.com; named individual",pass,"Coogee-to-Bondi coastal walk guide, TikTok video ID 7599581935580482837, create_time 1769415567 = 2026-01-26. 12 ordered stops: Bondi Junction bus 313/350 to Coogee Beach, Coffee Room Coogee, Coogee Beach, Gordon’s Bay, Clovelly Beach, Bronte Beach, Tamarama Beach, south Bondi Beach, Icebergs Pool ($10 entry per person, source-stated), Hall Street, Bills Bondi (Ricotta Hotcakes $32, source-stated), Bondi Markets, North Bondi.",pass,"TikTok video page 2026-09-17: 382,500 plays, 22,700 likes, 126 comments, 4,667 shares, 10,962 saves",pass,"Individual creator; no group trips, no planning/coaching service, no agency booking observed",pass,include,Itinerary extracted from TikTok video caption,2026-09-17,batch9-topup
9,@naturevoyagesdecouvertes,tiktok,Audrey,solo-travel,189.1K,189100,"TikTok profile opened 2026-09-17 (followers: 189100, likes: 4800000, videos: 905)",https://www.tiktok.com/@naturevoyagesdecouvertes,web search + TikTok profile 2026-09-17,pass,"lnk.bio/Nature_voyages_decouvertes identifies creator as Audrey, 'Creatrice de contenu voyage'",pass,Six-day Verdon itinerary TikTok video ID 7437072937846443296 decoded 2024-11-14: Moustiers-Sainte-Marie/Lac de Sainte-Croix; Col de Plein Voir; Gorges de Baudinard; Lac de Quinson; Saint-Julien/Cotignac; Caramy/Sillans-la-Cascade,pass,"TikTok video 7437072937846443296 2026-09-17: 569400 plays, 13200 likes, 197 comments, 6962 shares, 10685 saves",TikTok profile 2026-09-17: 905 videos,No purchase-intent indicators observed,pass: caption invites viewers to ask lodging-address questions in comments; no advertised planning/coaching/consulting/agency-booking/hosted-trip service found,include,Individual travel creator; Verdon itinerary extracted,2026-09-17,batch9-topup
9,@mauriliomask,tiktok,Maurilio Mask,solo-travel,361.3K,361300,"TikTok profile opened 2026-09-17 (followers: 361300, likes: 10400000, videos: 806)",https://www.tiktok.com/@mauriliomask,web search + TikTok profile 2026-09-17,pass,TikTok profile identifies creator as 'Maurilio Mask',pass,Four-day Algarve itinerary TikTok video ID 7627512158699408660 decoded 2026-04-11: Day 1 Lagos/Ponta da Piedade/beaches; Day 2 Benagil/Carvoeiro/Praia da Marinha; Day 3 Albufeira/boat trip; Day 4 AquaShow,pass,"TikTok video 7627512158699408660 2026-09-17: 22800 plays, 729 likes, 16 comments, 270 shares, 350 saves",TikTok profile 2026-09-17: 806 videos,No purchase-intent indicators observed,pass: bio advertises only a WhatsApp contact for advertising and links Instagram; no planning/coaching/consulting/agency-booking/hosted-trip service found,include,Individual travel creator; Algarve itinerary extracted,2026-09-17,batch9-topup
9,@em.layne_,tiktok,Emily Layne,itineraries,24400,24400,TikTok profile page fetched 2026-09-17 (followerCount 24400),https://www.tiktok.com/@em.layne_,parked lead re-check: prior worker shortlist + web search 2026-09-17,pass,TikTok nickname 'Emily Layne'; bio 'Colorado / Travel & Thrifting' - single named individual,pass,"'The perfect 10 day Mallorca itinerary' TikTok video 7509227042664221983 (create_time 2026-05-27 via TikTok video page 2026-09-17): day-by-day Days 1-10 with named hotels (Hoteles Moli, Belmond La Residencia, Hotel Can Abril, Hotel Can Ferrereta) and restaurants",pass,TikTok video page 2026-09-17: Mallorca video 912.1K plays / 53.9K likes / 150 comments / 12.8K shares,"pass - 2026 third-party guide (airial.travel Crested Butte 2026 guide) embeds her wildflower-season hike TikTok; profile shows 1,067 videos / 2.0M likes",present - itinerary tags hotels/restaurants (@hotelesmoli @belmondlaresidencia etc.),pass - TikTok bio has no planning/coaching/hosted-trip offers; bio-link linktr.ee/emily.layne not opened 2026-09-17 (page fetch unavailable this turn); no trip-selling found via web search,include,Structured 10-day Mallorca itinerary extracted; Linktree re-check recommended when fetch available,2026-09-17,batch9-topup
batch9,@amandanaviagem,tiktok,Amanda Viagem,Brazil travel,100.1K,"100,100","TikTok profile state __UNIVERSAL_DATA_FOR_REHYDRATION__, observed 2026-09-17",https://www.tiktok.com/@amandanaviagem,TikTok discovery re-dispatch 2026-09-17 (t2),pass - mononym 'Amanda' (mononym allowed per SELECTION_CRITERIA.md); TikTok nickname 'amandanaviagem',TikTok profile state nickname + handle,"pass - 8-day Natal/Pipa/Joao Pessoa route, TikTok video 7638748083026660616, create_time 2026-05-11 (in 2024-09-17..2026-09-17 window), day-by-day with named venues/prices","video 7638748083026660616 (2026-05-11): Dia 1 4x4 litoral sul R$170; Dia 2 Parrachos do Rio do Fogo R$190; Dia 3 buggy dunas litoral norte R$180; Dia 4 Pipa (praia do Madeiro/golfinhos, praia do amor, falesias); Dia 5 Joao Pessoa (orla, feirinha); Dia 6 Costa do Conde/quadriciclo; Dia 7 Cabedelo/lagoa do Jacare/barco; Dia 8 piscinas naturais do Seixas","pass - 100,100 >= 10,000 (dated observation 2026-09-17)","video 7638748083026660616: 54,200 plays; 2,950 likes; 33 comments; 915 shares; 1,352 saves (creator-owned video metrics, observed 2026-09-17)",pass - TikTok profile live; urlebird latest visible post 2026-09-04,"affiliate/discount codes present (Bagaggio cupom AMANDA; agency follower discounts @nataltrippasseios, @encontredestinos) - purchase intent present, not a consumer planning service","pass - third-party tour operators recommended with discount codes; no hosted group trips by creator; no consumer trip-planning service; no brand/agency/repost (observed 2026-09-17). NOTE: batch9-topup worker rejected an older Ilha Grande video (2024-06-28, out of window); this acceptance rests on the separate in-window 2026-05-11 video.",accept,Brazil creator; Portuguese-language 8-day NE Brazil route with per-day prices,2026-09-17,t2-redispatch-2026-09-17
batch9,@lolahubner,tiktok,Lola Hubner,Australia/Hawaii travel,32.5K,"32,500","TikTok profile state __UNIVERSAL_DATA_FOR_REHYDRATION__, observed 2026-09-17",https://www.tiktok.com/@lolahubner,TikTok discovery re-dispatch 2026-09-17 (t2),pass - named individual 'Lola Hubner'; TikTok nickname 'Lola Hubner',TikTok profile state nickname; personal blog domain lolahubner.com,"pass - 7-day Maui/Oahu itinerary, lolahubner.com blog published 2026-03-03 (in window), day-by-day with named hotels/activities; also Alice Springs-Uluru and 19-day Queensland itineraries","blog 2026-03-03 '7 Day Hawaii Itinerary: Maui & Oahu': Day 1 arrival Maui/Ka'anapali (Royal Lahaina Resort & Bungalows); Day 2 Ka'anapali Beach + Myths of Maui Luau; Day 3 snorkelling + whale watching; Day 4 Waikiki (The Laylow) + 'Auana by Cirque du Soleil; Day 5 Oahu island tour w/ Fun Group Hawai'i (North Shore, Matsumoto Shave Ice); Day 6 Le'ahi (Diamond Head) hike + sunset dinner cruise; Day 7 departure","pass - 32,500 >= 10,000 (dated observation 2026-09-17)","recent TikTok posts (urlebird, observed 2026-09-17): 2026-09-14 1.32K views/158 likes; 978 views/70 likes; 3.85K views/137 likes",pass - TikTok profile live; latest visible post 2026-09-14,blog affiliate/ads present; Travello subdomain lists bookable third-party tours - not creator-hosted or consumer planning by her,pass - creator-authored itineraries on own blog; third-party bookable tours (Travello) are not her hosted trips; no consumer trip-planning service; no brand/agency/repost (observed 2026-09-17),accept,Australia-based creator; Hawaii + Outback + Queensland structured itineraries,2026-09-17,t2-redispatch-2026-09-17
batch9,@jetset_anna,tiktok,Anna,luxury travel,408.2K,"408,200","TikTok profile state __UNIVERSAL_DATA_FOR_REHYDRATION__, observed 2026-09-17",https://www.tiktok.com/@jetset_anna,TikTok discovery re-dispatch 2026-09-17 (t2); lead from wave3_batch11_log.md top-up pool (prior date-unverifiable rejection resolved with exact video ID + create_time),"pass - mononym 'Anna' (mononym allowed per SELECTION_CRITERIA.md coordinator adjudication 2026-09-17); consistent public operator identity across handle @jetset_anna, email hello@jetsetanna.com, IG @jetset_anna",TikTok profile state nickname/bio + email/IG consistency,"pass - 7-day Taiwan itinerary, TikTok video 7667150847817567510, create_time 2026-07-27 (in 2024-09-17..2026-09-17 window), day-by-day with named venues/activities","video 7667150847817567510 (2026-07-27) 'How to spend a week in Taiwan': Days 1-3 Taipei (Chiang Kai-Shek Memorial Hall guard change, Taipei 101, Din Tai Fung, temples, night markets); Days 4-5 Kenting (high-speed rail south, coastal walks, SUP, night market); Day 6 Tainan (Confucius Temple, Pung-tang candy making, indigo dyeing at Blueprint Park, Shennong Street); Day 7 Shifen & Jiufen (sky lantern release, mountain tea tasting, Jiufen lantern-lit streets)","pass - 408,200 >= 10,000 (dated observation 2026-09-17)","video 7667150847817567510: 47,900 plays; 2,309 likes; 5 comments; 127 shares; 370 saves (creator-owned video metrics, observed 2026-09-17)",pass - TikTok profile live; urlebird latest visible post 2026-08-17,"video marked 'ad' / in collaboration with @tourtaiwantta_uk (Taiwan Tourism Administration UK) - tourism-board sponsored collaboration, not creator-hosted trip selling","pass - tourism-board sponsored itinerary content (brand collaboration, allowed per prior adjudications); no hosted group trips sold by creator; no consumer trip-planning service; no brand/agency/repost account (observed 2026-09-17)",accept,UK/Cotswolds luxury travel creator; 7-day Taiwan itinerary (tourism-board collaboration),2026-09-17,t2-redispatch-2026-09-17
9,@corrin7,tiktok,Corrin,itineraries,24.8K,24800,TikTok profile opened 2026-09-17 (followers: 24800; likes: 261100; videos: 338),https://www.tiktok.com/@corrin7,web search + TikTok profile 2026-09-17,pass,"Live TikTok bio 'Corrin | Travel Itineraries'; individual creator, 338 videos",pass,"Austin/South Congress structured guide TikTok video ID 7600937054180085023 decoded 2026-01-29: market, murals, shops, live music, food, brunch",pass,"Video ID 7627189545590738206 decoded 2026-04-10: ~766600 plays, 21000 likes, 382-383 comments, 3989 shares, 2946 saves",pass,absent,pass,include,"Individual owner-operated travel-creator; no brand/agency/repost/AI signals. Linktree/collab email is contact-only, no paid product found. Dedup clear 2026-09-17.",2026-09-17,batch9-closeout
9,@whitneyelle_,tiktok,Whitney,itineraries,116.6K,116600,TikTok profile opened 2026-09-17 (followers: 116600; likes: 3.3M; videos: 451),https://www.tiktok.com/@whitneyelle_,web search + TikTok profile 2026-09-17,pass,Individual travel advisor/creator; 451 videos; personal travel content (not an agency storefront),pass,"Guatemala 7-day structured itinerary TikTok video ID 7612619256848518414 decoded 2026-03-02 (3488 likes, 52 comments): Lake Atitlan and Antigua across 7 days; lodging, zipline, volcano, ATV, massage, driver, tours",pass,"Guatemala itinerary TikTok 2026-03-02: 3488 likes, 52 comments (observed 2026-09-17)",pass,present,pass,include,Individual owner-operated travel advisor/creator; display name handle-derived (full legal name not verified). Purchase intent present via travel-advisor services. No brand/agency/repost/AI signals. Dedup clear 2026-09-17.,2026-09-17,batch9-closeout
9,@axelletaniegi_travel,tiktok,Axelle Taniegi,solo-travel,125.3K,125300,TikTok profile opened 2026-09-17 (followers: 125300; likes: 5.6M; videos: 556),https://www.tiktok.com/@axelletaniegi_travel,web search + TikTok profile 2026-09-17,pass,Individual solo-travel creator; 556 videos; 5.6M likes; personal content,pass,"Structured 100-page solo-travel guide TikTok video ID 7637136004633120022 decoded 2026-05-07 (54300 likes, 427 comments): ordered sections covering destination choice, planning, packing, safety, in-country setup. Classified as structured guide (not destination itinerary); destination recorded as unknown.",pass,"Solo-travel guide TikTok 2026-05-07: 54300 likes, 427 comments (observed 2026-09-17)",pass,present,pass,include,Individual owner-operated creator. EUR 14.99 guide = purchase intent present. Guide (not destination itinerary) accepted under structured-guide gate; destination unknown. No brand/agency/repost/AI signals. Dedup clear 2026-09-17.,2026-09-17,batch9-closeout
10,@joansfootprints,tiktok,Joan,Philippines budget travel,49.2K,49.2K,Collabstr TikTok engagement lookup observed 2026-09-17,https://www.tiktok.com/@joansfootprints,web search,pass,Blog joansfootprints.com authored by Joan; TikTok handle matches blog brand; single-individual DIY travel creator,pass,"joansfootprints.com/2025/02/18/bicol-backpacking-catanduanes-albay-sorsogon-ultimate-diy-itinerary-for-first-timers/: 7-day DIY Bicol (Catanduanes/Albay/Sorsogon) itinerary with transport, activities, accommodation and source-stated PHP costs, published 2025-02-18 (within trailing 24 months)",pass,"TikTok video 7411012989035236615 (Taiwan 4-day itinerary): 16,600 plays, 376 likes, 20 comments, 150 shares, 380 saves (tiktok.com/@joansfootprints/video/7411012989035236615, observed 2026-09-17)",pass,unknown,pass,include,Individual creator; DIY budget travel focus; dedup clear 2026-09-17; no exclusions.,2026-09-17,batch10-worker
10,@adell.explores,tiktok,Adell Baker,"UK travel, staycations and hikes",68.4K,68.4K,"TikTok profile observed 2026-09-17 (68,400 followers)",https://www.tiktok.com/@adell.explores,web search,pass,"TikTok profile ""adell | UK Travel + Adventures""; bio email info@adellbaker.com identifies Adell Baker; single-individual UK travel creator",pass,"tiktok.com/@adell.explores/video/7525487843072451478: Yorkshire Dales weekend guide (Landal lodge stay; Aysgarth falls, Bolton Castle, Richmond Castle, Stump Cross Caverns, Druids Temple, Bolton Abbey), published 2025-07-10 (within trailing 24 months)",pass,"130.3K plays, 2,777 likes, 59 comments, 3,291 saves on itinerary video (2026-09-17)",pass,unknown,pass,include,Individual creator; UK travel focus; dedup clear 2026-09-17; no exclusions.,2026-09-17,batch10-coordinator-bank
10,@staysandgetaways,tiktok,Julia,Luxury travel inspiration and unique stays,419.5K,419.5K,"TikTok profile observed 2026-09-17 (419,500 followers)",https://www.tiktok.com/@staysandgetaways,web search,pass,"TikTok profile ""Travel Inspo + Luxury Stays""; bio identifies Julia; single-individual luxury travel creator",pass,"tiktok.com/@staysandgetaways/video/7632773916057947406: 3-day Krakow itinerary (Hotel Saski; Old Town, St Mary's Basilica; Auschwitz; Wawel Castle, Kazimierz), published 2026-04-25 (within trailing 24 months)",pass,"196.6K plays, 7,512 likes on itinerary video (2026-09-17)",pass,unknown,pass,include,Individual creator; luxury travel focus; dedup clear 2026-09-17; no exclusions.,2026-09-17,batch10-coordinator-bank
10,@vivianaaltea,tiktok,Viviana,Travel creator (Italy/Europe),12.1K,12.1K,"TikTok profile observed 2026-09-17 (12,100 followers)",https://www.tiktok.com/@vivianaaltea,web search,pass,"TikTok profile ""Viviana | Travel creator""; single-individual travel creator",pass,"tiktok.com/@vivianaaltea/video/7620505376185650454: Lake Garda Busatte-Tempesta trail guide (10km, 3hrs), published 2026-03-23 (within trailing 24 months)",pass,"21.7K plays, 499 likes on itinerary video (2026-09-17)",pass,unknown,pass,include,"Individual creator; bio mentions a Cyprus guide product (fixed guide, not a personalized service); dedup clear 2026-09-17; no exclusions.",2026-09-17,batch10-coordinator-bank
10,@kim_bulan4,tiktok,Kim Bulan,Bali travel,62.4K,62400,"TikTok profile @kim_bulan4, observed 2026-09-17",https://www.tiktok.com/@kim_bulan4,web discovery 2026-09-17,pass,profile nickname 'Kim Bulan' resolves to named individual,pass,"Creator-owned one-day Ubud route (ATV Adventure, Pemulan Bali Coffee Plantation, Pura Tirta Empul, Food Monkey Legend, Fold), TikTok video 7543998408571243796 published 2025-08-29 (in window)","pass — 62,400 >= 10,000","74,400 plays; 2,363 likes; 115 comments; 1,032 shares; 2,102 saves (creator-owned video metrics, observed 2026-09-17)","pass — profile live 2026-09-17 (3.0M profile likes; 2,480 videos)",present — affiliate discount codes; no planning/hosted-trip/agency service,"pass — affiliate codes only; no consumer trip planning/coaching, hosted group trips, or travel-agency booking identified (observed 2026-09-17)",include,Full 5-venue day-1 item list extracted from creator-owned video; ready for canonical append.,2026-09-17,batch10-topup
10,@vannytelly,tiktok,Vanny Tang,Singapore-based travel (Vietnam),81.8K,81800,"TikTok profile @vannytelly, observed 2026-09-17",https://www.tiktok.com/@vannytelly,web discovery 2026-09-17,pass,"named individual 'Vanny Tang', supported by 8days.sg and MoneySmartGirl references",pass,"Creator-owned complete 6D5N Phu Quoc itinerary, TikTok video 7585058634669903124 published 2025-12-18 (in window)","pass — 81,800 >= 10,000","63,900 plays; 651 likes; 23 comments; 1,554 shares; 982 saves (creator-owned video metrics, observed 2026-09-17)",pass — profile live 2026-09-17 (2.2M profile likes; guide video within window),present — Klook affiliate promo code; no planning/hosted-trip/agency service,"pass — affiliate code only; no consumer trip planning/coaching, hosted group trips, or travel-agency booking identified (observed 2026-09-17)",include,"Latest profile open 2026-09-17 showed 81,800 followers (not 81,900); using 81,800. Full 14-item 6-day item list extracted; ready for canonical append.",2026-09-17,batch10-topup
10,@somay.mekdi,tiktok,Jeje Jaelani,Bandung travel (Indonesia),354.5K,354500,"TikTok profile @somay.mekdi, observed 2026-09-17",https://www.tiktok.com/@somay.mekdi,web discovery 2026-09-17,pass,named individual 'Jeje Jaelani',pass,"Creator-owned standalone one-day Bandung itinerary (self-contained despite 'Part.2' label), TikTok video 7624855363052997908, create_time 1775299989 = 2026-04-04 UTC (in window); five day-1 venues transcribed from the creator-owned video description: BMB Burger, The Deli Bakes Pudak, Sate Pak Hartono, Aksara Hotel, Tahu Priangan","pass — 354,500 >= 10,000","212,000 plays; 6,153 likes; 37 comments; 2,011 shares; 4,307 saves (creator-owned video metrics, observed 2026-09-17)",pass — profile live 2026-09-17 (17.2M profile likes; guide video within window),present — affiliate/product mentions; no planning service,pass — brand/campaign contact email is not consumer trip planning; no hosted trips or agency booking identified (observed 2026-09-17),include,Day-1 venue names extracted from the creator-owned video description 2026-09-17; in-video order not verifiable from text evidence — all recorded as day 1. Ready for canonical append.,2026-09-17,batch10-topup
10,@viajaland,tiktok,Alan Huitron,Peru budget travel,386K,386000,"TikTok profile @viajaland, observed 2026-09-17",https://www.tiktok.com/@viajaland,web discovery 2026-09-17,pass,named individual 'Alan Huitron' (profile nickname 'Viajaland - Alan Huitron'),pass,"Creator-owned complete 3-day Tingo Maria route with per-activity Soles prices, TikTok video 7640281987332279573, create_time 1778891785 = 2026-05-16 UTC (in window)","pass — 386,000 >= 10,000","228,500 plays; 11,100 likes; 153 comments; 3,872 shares; 4,386 saves (creator-owned video metrics, observed 2026-09-17)",pass — profile live 2026-09-17 (5.8M profile likes; 543 videos; guide video within window),"present — named hotel with room prices, named restaurants, transport prices; no affiliate codes observed","pass — TikTok profile bio ('Viajes | Planes | Foodie | Lifestyle / Colaboraciones al DM') shows no consumer trip planning, coaching, hosted group trips, or agency booking (observed 2026-09-17). Profile links beacons.ai/alanhuitron — that link page could not be inspected this session (browser tool failure); parent may confirm it carries no planning/agency offer.",include,Exclusions confirmed on the TikTok profile bio 2026-09-17; beacons link unchecked (browser block). Full 14-item 3-day item list extracted; ready for canonical append.,2026-09-17,batch10-topup
10,@marymatheustraveler,tiktok,Mary,Tennessee/US travel,322.5K,322500,"TikTok profile @marymatheustraveler, observed 2026-09-17",https://www.tiktok.com/@marymatheustraveler,web discovery 2026-09-17,pass,named individual 'Mary'; full surname not conclusively established — canonical name kept as 'Mary',pass,"Creator-owned complete three-day Tennessee itinerary with named venues and source-stated prices, TikTok video 7567550908217773343, create_time 1761957759 = 2025-11-01 UTC (in window); day-by-day items transcribed from the creator-owned video caption","pass — 322,500 >= 10,000","947,000 plays; 37,600 likes; 236 comments; 29,000 shares; 23,439 saves (creator-owned video metrics, observed 2026-09-17)","pass — profile live 2026-09-17 (6.2M profile likes; 1,973 videos; guide video within window)",present — named hotels and attractions with source-stated prices; no planning service observed,"pass — bio promotes travel tips/recommendations/itineraries; no consumer trip planning, coaching, hosted group trips, or agency booking identified (observed 2026-09-17)",include,"Day-1..3 items extracted from the creator-owned caption 2026-09-17; caption carries source-stated prices — exact per-venue figures not transcribed this session, parent may add them. Canonical name is 'Mary' (surname not established). Ready for canonical append.",2026-09-17,batch10-topup
10,@sonhealtoviagens,tiktok,Mariana,Brazil travel (Itacaré),501.9K,501900,"TikTok profile @sonhealtoviagens, observed 2026-09-17",https://www.tiktok.com/@sonhealtoviagens,web discovery 2026-09-17,pass,named individual 'Mariana'; profile nickname 'Mariana | Sonhe Alto Viagens'; first-person singular bio indicates individual account,pass,"Creator-owned complete six-day Itacaré itinerary, TikTok video 7609058815115382034, create_time 1771628400 = 2026-02-20 UTC (in window); day-by-day items transcribed from the creator-owned video caption","pass — 501,900 >= 10,000","16,500 plays; 953 likes; 41 comments; 158 shares; 178 saves (creator-owned video metrics, observed 2026-09-17)",pass — profile live 2026-09-17 (12.5M profile likes; 917 videos; guide video within window),"present — pre-made editorial guide products mentioned ('Meus guias de Paris, Londres e Japão e descontos'); editorial, not prohibited","pass — 'my guides' indicates pre-made editorial products, not 1:1 consumer trip planning/coaching, hosted trips, or agency booking (decision recorded 2026-09-17). Linktree could not be fetched; no contents observed",include,Day-1..6 items extracted from the creator-owned caption 2026-09-17; venue types not verifiable from caption evidence are recorded as 'other'. Ready for canonical append.,2026-09-17,batch10-topup
10,@valkengoedtravel,tiktok,Ishry van Valkengoed,Philippines travel,13.1K,13100,"TikTok profile @valkengoedtravel, observed 2026-09-17",https://www.tiktok.com/@valkengoedtravel,web discovery 2026-09-17,pass,named individual 'Ishry van Valkengoed',pass,"Creator-owned complete Philippines day sequence (Manila through Coron), TikTok photo carousel 7602549629825142049, TikTok-ID-derived date 2026-02-03 UTC (formula calibrated on 4 known create_time pairs; diffs within minutes; in window)","pass — 13,100 >= 10,000","10,700 likes; 137 comments (indexed third-party snapshot, observed 2026-09-17)","pass — profile live 2026-09-17 (102,300 profile likes; 535 videos; guide within window)",present — not yet verifiable from carousel content without live view,pass — no planning/hosted-trip/agency indicators observed (observed 2026-09-17),include,"Profile follower count (13,100) per prior worker's live observation 2026-09-17; not re-opened this session (browser tool failure). Day sequence and engagement from dated public index of the creator-posted carousel; carousel slides were not viewable live, so confidence is medium and parent may confirm the displayed carousel date.",2026-09-17,batch10-topup
10,@ginacwiklinski,tiktok,Gina,"Italy/France travel (Amalfi Coast, French Riviera)",19.0K,19000,"TikTok profile @ginacwiklinski, observed 2026-09-17",https://www.tiktok.com/@ginacwiklinski,web discovery 2026-09-17,pass,named individual 'Gina',pass,"Creator-owned complete itinerary carousels: Amalfi Coast structured guide (Arienzo Beach Club, Positano old town, Luisa Positano, Franco's Bar, La Sponda at Le Sirenuse, Capri boat day, Da Vincenzo), TikTok photo 7641692886282620168, ID-derived 2026-05-19 UTC; five-day French Riviera itinerary (Nice; Antibes + Cannes/La Guérite; Èze + Monaco; Menton; boat day + Villefranche-sur-Mer/Paloma Beach), TikTok photo 7606448536602856711, ID-derived 2026-02-13 UTC — both in window","pass — 19,000 >= 10,000","Amalfi: 1,183 likes; 121 comments. Riviera: 732 likes; 28 comments (indexed third-party snapshots, observed 2026-09-17)","pass — profile live 2026-09-17 (99,900 profile likes; 179 videos; both guides within window)",present — partnership email only; no planning service observed,"pass — partnership email only; no consumer trip planning, coaching, hosted group trips, or agency booking identified (observed 2026-09-17)",include,"Two guides from indexed creator-posted carousels with full day-by-day captions; carousel slides were not viewable live (browser tool failure), confidence medium. Venue types not verifiable from evidence are recorded as 'other'. Dedup-checked 2026-09-17 — not present. Ready for canonical append.",2026-09-17,batch10-topup
10,@antavialauren,tiktok,Tav (Tav Reviews Everything),itineraries & food travel,79.5K,"79,500","TikTok profile @antavialauren (79,500 followers, 296 videos, 1.6M total likes), observed 2026-09-17",https://www.tiktok.com/@antavialauren,prior gated candidate file staging/work/gated_candidates.json; re-verified this run,pass,"Single named individual: display name 'Tav Reviews Everything', bio 'sharing my fav eats, itineraries, & life in between' (Atlanta + beyond); Knoxville tourism Q2 FY26 report names her 'Antavia Lauren, Atlanta-based content creator'; business email tav@tavreviewseverything.com; no duo/couple/brand signals",pass,"tiktok.com/@antavialauren/video/7488843573119536415 '48 Hours in Miami - Save this Itinerary!' published 2025-04-02 (create_time 1743632306, within trailing 24 months): full caption lists STAY (Elser Hotel & Residences; Savoy Hotel beach club), EAT (Nick's Pizza, Big Pink, Carbone, Miam Cafe, Sky Coffee), PLAY (Miami Heat game, Rooftop Cinema Club, Brickell City Centre, Design District) - structured 2-day itinerary",pass,"211,100 plays; 9,253 likes; 151 comments; 3,202 shares; 8,526 saves on itinerary video (creator-owned video metrics, observed 2026-09-17)",pass,unknown,pass,include,"Individual creator; itinerary + food travel; Knoxville tourism FAM host (FYE26 Q2 quarterly report, visitknoxville, observed 2026-09-17); Myrtle Beach partnership video 2026-05-06 = paid brand partnership, not consumer planning; dedup clear 2026-09-17 (not in quarantine.json); no TrovaTrip/WeTravel, no group-trip hosting, no trip-planning services.",2026-09-17,batch-closeout-worker
10,@emilyyyybuchtel,tiktok,Emily Buchtel,Colorado day-trip itineraries,69000,69000,TikTok profile page fetched 2026-09-17 (followerCount 69000),https://www.tiktok.com/@emilyyyybuchtel,prior worker lead + web search 2026-09-17,pass,TikTok nickname 'Emily Buchtel'; bio 'Denver Flight Attendant & Travel Creator' - single named individual,pass,"'Save this fun day trip itinerary' series: Winter Park Express (7609340700726938910, 2026-02-21), Pikes Peak/Manitou Springs (7638769919563205918, 2026-05-11), St. Elmo/Mt Princeton Hot Springs (7638309365354679583, 2026-05-10), Bear Creek Lake Park (7639991478495759647, 2026-05-15), Ouzel Falls/Estes Park (7644360526990036255, 2026-05-27); create_time via TikTok video pages 2026-09-17",pass,"TikTok video pages 2026-09-17: plays 44.8K-228.7K, likes 1.5K-13.9K across five itinerary videos (e.g. Bear Creek 206.5K plays/13.9K likes; St. Elmo 228.7K plays/7,984 likes)","pass - itinerary videos dated 2026-02 to 2026-05; profile shows 1,319 videos",present - discount code 'EmilySummer10' for Rocky Mountain Paddleboard; venue @-tags in itineraries,pass - TikTok bio has no planning/coaching/hosted-trip offers; bio-link linktr.ee/emilyyyybuchtel not opened 2026-09-17 (page fetch unavailable this turn); no trip-selling found via web search,include,3 day-trip itineraries extracted; Linktree re-check recommended when fetch available,2026-09-17,batch10-topup
